tile_id row_start row_num col_start col_num nnz bypass_cache_l bypass_cache_r use_victim_cache
3994 1472 16 2432 64 2 1 1 0
3995 1472 16 2496 64 2 1 1 0
3998 1472 16 2688 20 2 1 1 0
4000 1488 16 64 64 3 1 1 0
4003 1488 16 256 64 1 1 1 0
4004 1488 16 320 64 1 1 1 0
4005 1488 16 384 64 4 1 1 0
4007 1488 16 512 64 1 1 1 0
4009 1488 16 640 64 1 1 1 0
4011 1488 16 768 64 1 1 1 0
4013 1488 16 896 64 1 1 1 0
4014 1488 16 960 64 3 1 1 0
4015 1488 16 1024 64 1 1 1 0
4016 1488 16 1088 64 2 1 1 0
4017 1488 16 1152 64 2 1 1 0
4019 1488 16 1280 64 1 1 1 0
4020 1488 16 1344 64 4 1 1 0
4021 1488 16 1408 64 2 1 1 0
4022 1488 16 1472 64 3 1 1 0
4023 1488 16 1536 64 1 1 1 0
4025 1488 16 1664 64 1 1 1 0
4026 1488 16 1728 64 2 1 1 0
4030 1488 16 1984 64 2 1 1 0
4031 1488 16 2048 64 1 1 1 0
4032 1488 16 2112 64 1 1 1 0
4033 1488 16 2176 64 2 1 1 0
4034 1488 16 2240 64 2 1 1 0
4035 1488 16 2304 64 2 1 1 0
4036 1488 16 2368 64 1 1 1 0
4039 1488 16 2560 64 2 1 1 0
4042 1504 16 0 64 1 1 1 0
4043 1504 16 64 64 2 1 1 0
4044 1504 16 128 64 2 1 1 0
4047 1504 16 320 64 2 1 1 0
4048 1504 16 384 64 1 1 1 0
4050 1504 16 512 64 2 1 1 0
4051 1504 16 576 64 1 1 1 0
4053 1504 16 704 64 1 1 1 0
4054 1504 16 768 64 1 1 1 0
4056 1504 16 896 64 1 1 1 0
4057 1504 16 960 64 2 1 1 0
4058 1504 16 1024 64 4 1 1 0
4059 1504 16 1088 64 3 1 1 0
4060 1504 16 1152 64 2 1 1 0
4061 1504 16 1216 64 2 1 1 0
4062 1504 16 1280 64 1 1 1 0
4063 1504 16 1344 64 2 1 1 0
4065 1504 16 1472 64 3 1 1 0
4066 1504 16 1536 64 1 1 1 0
4067 1504 16 1600 64 3 1 1 0
4068 1504 16 1664 64 2 1 1 0
4069 1504 16 1728 64 1 1 1 0
4070 1504 16 1792 64 2 1 1 0
4071 1504 16 1856 64 1 1 1 0
4073 1504 16 1984 64 1 1 1 0
4074 1504 16 2048 64 3 1 1 0
4075 1504 16 2112 64 2 1 1 0
4076 1504 16 2176 64 3 1 1 0
4078 1504 16 2304 64 1 1 1 0
4079 1504 16 2368 64 1 1 1 0
4080 1504 16 2432 64 1 1 1 0
4082 1504 16 2560 64 1 1 1 0
4083 1504 16 2624 64 1 1 1 0
4085 1520 16 0 64 4 1 1 0
4086 1520 16 64 64 5 1 1 0
4088 1520 16 192 64 1 1 1 0
4089 1520 16 256 64 1 1 1 0
4090 1520 16 320 64 1 1 1 0
4091 1520 16 384 64 4 1 1 0
4092 1520 16 448 64 1 1 1 0
4093 1520 16 512 64 3 1 1 0
4096 1520 16 704 64 1 1 1 0
4098 1520 16 832 64 2 1 1 0
4099 1520 16 896 64 1 1 1 0
4100 1520 16 960 64 1 1 1 0
4101 1520 16 1024 64 1 1 1 0
4102 1520 16 1088 64 3 1 1 0
4103 1520 16 1152 64 1 1 1 0
4104 1520 16 1216 64 4 1 1 0
4106 1520 16 1344 64 5 1 1 0
4107 1520 16 1408 64 3 1 1 0
4108 1520 16 1472 64 1 1 1 0
4111 1520 16 1664 64 3 1 1 0
4112 1520 16 1728 64 2 1 1 0
4114 1520 16 1856 64 5 1 1 0
4115 1520 16 1920 64 3 1 1 0
4116 1520 16 1984 64 1 1 1 0
4117 1520 16 2048 64 1 1 1 0
4118 1520 16 2112 64 1 1 1 0
4120 1520 16 2240 64 3 1 1 0
4121 1520 16 2304 64 1 1 1 0
4122 1520 16 2368 64 1 1 1 0
4123 1520 16 2432 64 3 1 1 0
4124 1520 16 2496 64 1 1 1 0
4126 1520 16 2624 64 3 1 1 0
4129 1536 16 64 64 4 1 1 0
4130 1536 16 128 64 2 1 1 0
4131 1536 16 192 64 3 1 1 0
4132 1536 16 256 64 2 1 1 0
4133 1536 16 320 64 3 1 1 0
4134 1536 16 384 64 2 1 1 0
4136 1536 16 512 64 1 1 1 0
4138 1536 16 640 64 2 1 1 0
4139 1536 16 704 64 4 1 1 0
4140 1536 16 768 64 3 1 1 0
4141 1536 16 832 64 2 1 1 0
4142 1536 16 896 64 1 1 1 0
4143 1536 16 960 64 2 1 1 0
4145 1536 16 1088 64 2 1 1 0
4146 1536 16 1152 64 2 1 1 0
4147 1536 16 1216 64 1 1 1 0
4148 1536 16 1280 64 4 1 1 0
4149 1536 16 1344 64 3 1 1 0
4150 1536 16 1408 64 2 1 1 0
4151 1536 16 1472 64 2 1 1 0
4152 1536 16 1536 64 1 1 1 0
4153 1536 16 1600 64 2 1 1 0
4156 1536 16 1792 64 2 1 1 0
4157 1536 16 1856 64 3 1 1 0
4158 1536 16 1920 64 8 1 1 0
4159 1536 16 1984 64 1 1 1 0
4160 1536 16 2048 64 2 1 1 0
4161 1536 16 2112 64 2 1 1 0
4162 1536 16 2176 64 1 1 1 0
4163 1536 16 2240 64 2 1 1 0
4168 1536 16 2560 64 1 1 1 0
4170 1536 16 2688 20 1 1 1 0
4171 1552 16 0 64 2 1 1 0
4172 1552 16 64 64 1 1 1 0
4175 1552 16 256 64 1 1 1 0
4176 1552 16 320 64 1 1 1 0
4178 1552 16 448 64 2 1 1 0
4181 1552 16 640 64 1 1 1 0
4182 1552 16 704 64 1 1 1 0
4183 1552 16 768 64 2 1 1 0
4184 1552 16 832 64 2 1 1 0
4185 1552 16 896 64 1 1 1 0
4186 1552 16 960 64 1 1 1 0
4188 1552 16 1088 64 1 1 1 0
4189 1552 16 1152 64 2 1 1 0
4190 1552 16 1216 64 1 1 1 0
4192 1552 16 1344 64 2 1 1 0
4193 1552 16 1408 64 3 1 1 0
4194 1552 16 1472 64 1 1 1 0
4196 1552 16 1600 64 4 1 1 0
4198 1552 16 1728 64 5 1 1 0
4199 1552 16 1792 64 1 1 1 0
4200 1552 16 1856 64 2 1 1 0
4201 1552 16 1920 64 1 1 1 0
4202 1552 16 1984 64 1 1 1 0
4203 1552 16 2048 64 2 1 1 0
4204 1552 16 2112 64 1 1 1 0
4207 1552 16 2304 64 5 1 1 0
4210 1552 16 2496 64 1 1 1 0
4211 1552 16 2560 64 1 1 1 0
4212 1552 16 2624 64 3 1 1 0
4213 1552 16 2688 20 1 1 1 0
4214 1568 16 0 64 2 1 1 0
4215 1568 16 64 64 1 1 1 0
4216 1568 16 128 64 1 1 1 0
4217 1568 16 192 64 1 1 1 0
4218 1568 16 256 64 2 1 1 0
4219 1568 16 320 64 2 1 1 0
4220 1568 16 384 64 1 1 1 0
4221 1568 16 448 64 3 1 1 0
4222 1568 16 512 64 5 1 1 0
4223 1568 16 576 64 1 1 1 0
4224 1568 16 640 64 1 1 1 0
4225 1568 16 704 64 2 1 1 0
4227 1568 16 832 64 1 1 1 0
4229 1568 16 960 64 2 1 1 0
4230 1568 16 1024 64 5 1 1 0
4231 1568 16 1088 64 3 1 1 0
4232 1568 16 1152 64 2 1 1 0
4233 1568 16 1216 64 2 1 1 0
4234 1568 16 1280 64 2 1 1 0
4235 1568 16 1344 64 1 1 1 0
4238 1568 16 1536 64 1 1 1 0
4241 1568 16 1728 64 2 1 1 0
4242 1568 16 1792 64 3 1 1 0
4243 1568 16 1856 64 1 1 1 0
4244 1568 16 1920 64 1 1 1 0
4245 1568 16 1984 64 4 1 1 0
4248 1568 16 2176 64 2 1 1 0
4253 1568 16 2496 64 1 1 1 0
4256 1568 16 2688 20 1 1 1 0
4257 1584 16 0 64 1 1 1 0
4258 1584 16 64 64 3 1 1 0
4259 1584 16 128 64 3 1 1 0
4260 1584 16 192 64 1 1 1 0
4261 1584 16 256 64 1 1 1 0
4262 1584 16 320 64 1 1 1 0
4263 1584 16 384 64 1 1 1 0
4265 1584 16 512 64 1 1 1 0
4267 1584 16 640 64 2 1 1 0
4269 1584 16 768 64 2 1 1 0
4270 1584 16 832 64 1 1 1 0
4273 1584 16 1024 64 1 1 1 0
4274 1584 16 1088 64 3 1 1 0
4275 1584 16 1152 64 2 1 1 0
4276 1584 16 1216 64 1 1 1 0
4278 1584 16 1344 64 4 1 1 0
4282 1584 16 1600 64 1 1 1 0
4284 1584 16 1728 64 1 1 1 0
4285 1584 16 1792 64 1 1 1 0
4286 1584 16 1856 64 1 1 1 0
4289 1584 16 2048 64 2 1 1 0
4290 1584 16 2112 64 2 1 1 0
4292 1584 16 2240 64 1 1 1 0
4293 1584 16 2304 64 2 1 1 0
4295 1584 16 2432 64 4 1 1 0
4296 1584 16 2496 64 1 1 1 0
4297 1584 16 2560 64 2 1 1 0
4300 1600 16 0 64 2 1 1 0
4301 1600 16 64 64 2 1 1 0
4303 1600 16 192 64 2 1 1 0
4304 1600 16 256 64 2 1 1 0
4305 1600 16 320 64 1 1 1 0
4308 1600 16 512 64 2 1 1 0
4310 1600 16 640 64 1 1 1 0
4311 1600 16 704 64 2 1 1 0
4312 1600 16 768 64 1 1 1 0
4314 1600 16 896 64 1 1 1 0
4315 1600 16 960 64 1 1 1 0
4316 1600 16 1024 64 2 1 1 0
4317 1600 16 1088 64 1 1 1 0
4318 1600 16 1152 64 1 1 1 0
4319 1600 16 1216 64 1 1 1 0
4320 1600 16 1280 64 1 1 1 0
4321 1600 16 1344 64 2 1 1 0
4322 1600 16 1408 64 2 1 1 0
4324 1600 16 1536 64 1 1 1 0
4326 1600 16 1664 64 2 1 1 0
4327 1600 16 1728 64 3 1 1 0
4329 1600 16 1856 64 1 1 1 0
4330 1600 16 1920 64 1 1 1 0
4331 1600 16 1984 64 1 1 1 0
4332 1600 16 2048 64 4 1 1 0
4333 1600 16 2112 64 3 1 1 0
4338 1600 16 2432 64 1 1 1 0
4339 1600 16 2496 64 3 1 1 0
4341 1600 16 2624 64 1 1 1 0
4343 1616 16 0 64 3 1 1 0
4344 1616 16 64 64 8 1 1 0
4345 1616 16 128 64 4 1 1 0
4346 1616 16 192 64 1 1 1 0
4347 1616 16 256 64 2 1 1 0
4348 1616 16 320 64 2 1 1 0
4349 1616 16 384 64 7 1 1 0
4350 1616 16 448 64 2 1 1 0
4351 1616 16 512 64 4 1 1 0
4352 1616 16 576 64 5 1 1 0
4353 1616 16 640 64 1 1 1 0
4354 1616 16 704 64 5 1 1 0
4356 1616 16 832 64 2 1 1 0
4357 1616 16 896 64 2 1 1 0
4358 1616 16 960 64 3 1 1 0
4359 1616 16 1024 64 1 1 1 0
4360 1616 16 1088 64 4 1 1 0
4361 1616 16 1152 64 2 1 1 0
4362 1616 16 1216 64 4 1 1 0
4363 1616 16 1280 64 3 1 1 0
4364 1616 16 1344 64 2 1 1 0
4365 1616 16 1408 64 3 1 1 0
4366 1616 16 1472 64 2 1 1 0
4367 1616 16 1536 64 3 1 1 0
4368 1616 16 1600 64 2 1 1 0
4369 1616 16 1664 64 2 1 1 0
4370 1616 16 1728 64 29 1 1 0
4371 1616 16 1792 64 1 1 1 0
4374 1616 16 1984 64 1 1 1 0
4375 1616 16 2048 64 6 1 1 0
4376 1616 16 2112 64 1 1 1 0
4377 1616 16 2176 64 2 1 1 0
4378 1616 16 2240 64 1 1 1 0
4380 1616 16 2368 64 1 1 1 0
4381 1616 16 2432 64 1 1 1 0
4386 1632 16 0 64 4 1 1 0
4387 1632 16 64 64 2 1 1 0
4388 1632 16 128 64 1 1 1 0
4390 1632 16 256 64 1 1 1 0
4391 1632 16 320 64 3 1 1 0
4392 1632 16 384 64 2 1 1 0
4395 1632 16 576 64 2 1 1 0
4396 1632 16 640 64 1 1 1 0
4397 1632 16 704 64 1 1 1 0
4398 1632 16 768 64 2 1 1 0
4399 1632 16 832 64 1 1 1 0
4401 1632 16 960 64 2 1 1 0
4402 1632 16 1024 64 1 1 1 0
4403 1632 16 1088 64 1 1 1 0
4404 1632 16 1152 64 1 1 1 0
4406 1632 16 1280 64 1 1 1 0
4407 1632 16 1344 64 2 1 1 0
4408 1632 16 1408 64 2 1 1 0
4409 1632 16 1472 64 2 1 1 0
4411 1632 16 1600 64 1 1 1 0
4412 1632 16 1664 64 2 1 1 0
4413 1632 16 1728 64 1 1 1 0
4416 1632 16 1920 64 1 1 1 0
4419 1632 16 2112 64 3 1 1 0
4420 1632 16 2176 64 1 1 1 0
4423 1632 16 2368 64 2 1 1 0
4424 1632 16 2432 64 1 1 1 0
4427 1632 16 2624 64 3 1 1 0
4429 1648 16 0 64 4 1 1 0
4430 1648 16 64 64 5 1 1 0
4431 1648 16 128 64 1 1 1 0
4433 1648 16 256 64 2 1 1 0
4436 1648 16 448 64 2 1 1 0
4438 1648 16 576 64 1 1 1 0
4440 1648 16 704 64 1 1 1 0
4442 1648 16 832 64 1 1 1 0
4444 1648 16 960 64 2 1 1 0
4446 1648 16 1088 64 5 1 1 0
4447 1648 16 1152 64 1 1 1 0
4448 1648 16 1216 64 2 1 1 0
4449 1648 16 1280 64 1 1 1 0
4450 1648 16 1344 64 3 1 1 0
4451 1648 16 1408 64 2 1 1 0
4453 1648 16 1536 64 3 1 1 0
4454 1648 16 1600 64 1 1 1 0
4455 1648 16 1664 64 1 1 1 0
4457 1648 16 1792 64 5 1 1 0
4458 1648 16 1856 64 1 1 1 0
4459 1648 16 1920 64 2 1 1 0
4460 1648 16 1984 64 3 1 1 0
4462 1648 16 2112 64 2 1 1 0
4464 1648 16 2240 64 2 1 1 0
4466 1648 16 2368 64 3 1 1 0
4469 1648 16 2560 64 1 1 1 0
4470 1648 16 2624 64 1 1 1 0
4471 1648 16 2688 20 1 1 1 0
4472 1664 16 0 64 3 1 1 0
4473 1664 16 64 64 1 1 1 0
4474 1664 16 128 64 4 1 1 0
4475 1664 16 192 64 1 1 1 0
4476 1664 16 256 64 2 1 1 0
4477 1664 16 320 64 1 1 1 0
4478 1664 16 384 64 3 1 1 0
4479 1664 16 448 64 1 1 1 0
4480 1664 16 512 64 1 1 1 0
4481 1664 16 576 64 2 1 1 0
4482 1664 16 640 64 1 1 1 0
4484 1664 16 768 64 1 1 1 0
4485 1664 16 832 64 2 1 1 0
4487 1664 16 960 64 2 1 1 0
4488 1664 16 1024 64 2 1 1 0
4491 1664 16 1216 64 1 1 1 0
4492 1664 16 1280 64 2 1 1 0
4493 1664 16 1344 64 1 1 1 0
4495 1664 16 1472 64 3 1 1 0
4497 1664 16 1600 64 3 1 1 0
4498 1664 16 1664 64 3 1 1 0
4499 1664 16 1728 64 1 1 1 0
4501 1664 16 1856 64 5 1 1 0
4502 1664 16 1920 64 3 1 1 0
4503 1664 16 1984 64 1 1 1 0
4505 1664 16 2112 64 4 1 1 0
4508 1664 16 2304 64 1 1 1 0
4509 1664 16 2368 64 1 1 1 0
4512 1664 16 2560 64 1 1 1 0
4513 1664 16 2624 64 1 1 1 0
4515 1680 16 0 64 1 1 1 0
4516 1680 16 64 64 1 1 1 0
4517 1680 16 128 64 4 1 1 0
4518 1680 16 192 64 2 1 1 0
4519 1680 16 256 64 2 1 1 0
4520 1680 16 320 64 1 1 1 0
4521 1680 16 384 64 4 1 1 0
4522 1680 16 448 64 2 1 1 0
4523 1680 16 512 64 2 1 1 0
4525 1680 16 640 64 4 1 1 0
4526 1680 16 704 64 2 1 1 0
4529 1680 16 896 64 3 1 1 0
4530 1680 16 960 64 4 1 1 0
4536 1680 16 1344 64 1 1 1 0
4537 1680 16 1408 64 5 1 1 0
4538 1680 16 1472 64 3 1 1 0
4540 1680 16 1600 64 1 1 1 0
4541 1680 16 1664 64 1 1 1 0
4545 1680 16 1920 64 1 1 1 0
4547 1680 16 2048 64 2 1 1 0
4548 1680 16 2112 64 3 1 1 0
4549 1680 16 2176 64 3 1 1 0
4550 1680 16 2240 64 2 1 1 0
4551 1680 16 2304 64 11 1 1 0
4552 1680 16 2368 64 1 1 1 0
4553 1680 16 2432 64 1 1 1 0
4554 1680 16 2496 64 1 1 1 0
4555 1680 16 2560 64 1 1 1 0
4556 1680 16 2624 64 2 1 1 0
4558 1696 16 0 64 4 1 1 0
4560 1696 16 128 64 3 1 1 0
4561 1696 16 192 64 8 1 1 0
4562 1696 16 256 64 3 1 1 0
4563 1696 16 320 64 4 1 1 0
4564 1696 16 384 64 1 1 1 0
4565 1696 16 448 64 7 1 1 0
4566 1696 16 512 64 5 1 1 0
4567 1696 16 576 64 1 1 1 0
4568 1696 16 640 64 3 1 1 0
4569 1696 16 704 64 3 1 1 0
4570 1696 16 768 64 2 1 1 0
4571 1696 16 832 64 3 1 1 0
4573 1696 16 960 64 2 1 1 0
4574 1696 16 1024 64 3 1 1 0
4575 1696 16 1088 64 2 1 1 0
4576 1696 16 1152 64 2 1 1 0
4577 1696 16 1216 64 4 1 1 0
4578 1696 16 1280 64 5 1 1 0
4579 1696 16 1344 64 6 1 1 0
4580 1696 16 1408 64 5 1 1 0
4581 1696 16 1472 64 3 1 1 0
4583 1696 16 1600 64 3 1 1 0
4584 1696 16 1664 64 4 1 1 0
4585 1696 16 1728 64 5 1 1 0
4586 1696 16 1792 64 7 1 1 0
4587 1696 16 1856 64 25 1 1 0
4588 1696 16 1920 64 9 1 1 0
4589 1696 16 1984 64 3 1 1 0
4590 1696 16 2048 64 2 1 1 0
4591 1696 16 2112 64 1 1 1 0
4592 1696 16 2176 64 2 1 1 0
4593 1696 16 2240 64 1 1 1 0
4594 1696 16 2304 64 4 1 1 0
4596 1696 16 2432 64 1 1 1 0
4598 1696 16 2560 64 1 1 1 0
4601 1712 16 0 64 2 1 1 0
4602 1712 16 64 64 3 1 1 0
4603 1712 16 128 64 1 1 1 0
4604 1712 16 192 64 1 1 1 0
4605 1712 16 256 64 2 1 1 0
4609 1712 16 512 64 2 1 1 0
4610 1712 16 576 64 1 1 1 0
4611 1712 16 640 64 3 1 1 0
4613 1712 16 768 64 2 1 1 0
4617 1712 16 1024 64 2 1 1 0
4618 1712 16 1088 64 2 1 1 0
4619 1712 16 1152 64 7 1 1 0
4621 1712 16 1280 64 2 1 1 0
4622 1712 16 1344 64 16 1 1 0
4623 1712 16 1408 64 2 1 1 0
4624 1712 16 1472 64 1 1 1 0
4627 1712 16 1664 64 8 1 1 0
4628 1712 16 1728 64 7 1 1 0
4630 1712 16 1856 64 1 1 1 0
4634 1712 16 2112 64 1 1 1 0
4635 1712 16 2176 64 2 1 1 0
4637 1712 16 2304 64 1 1 1 0
4638 1712 16 2368 64 1 1 1 0
4639 1712 16 2432 64 3 1 1 0
4641 1712 16 2560 64 3 1 1 0
4642 1712 16 2624 64 1 1 1 0
4644 1728 16 0 64 1 1 1 0
4645 1728 16 64 64 3 1 1 0
4646 1728 16 128 64 2 1 1 0
4648 1728 16 256 64 2 1 1 0
4650 1728 16 384 64 2 1 1 0
4651 1728 16 448 64 1 1 1 0
4652 1728 16 512 64 3 1 1 0
4653 1728 16 576 64 2 1 1 0
4654 1728 16 640 64 2 1 1 0
4655 1728 16 704 64 3 1 1 0
4656 1728 16 768 64 2 1 1 0
4658 1728 16 896 64 1 1 1 0
4659 1728 16 960 64 5 1 1 0
4660 1728 16 1024 64 3 1 1 0
4662 1728 16 1152 64 5 1 1 0
4663 1728 16 1216 64 1 1 1 0
4664 1728 16 1280 64 3 1 1 0
4665 1728 16 1344 64 16 1 1 0
4666 1728 16 1408 64 3 1 1 0
4667 1728 16 1472 64 2 1 1 0
4668 1728 16 1536 64 2 1 1 0
4669 1728 16 1600 64 2 1 1 0
4670 1728 16 1664 64 7 1 1 0
4671 1728 16 1728 64 7 1 1 0
4672 1728 16 1792 64 1 1 1 0
4673 1728 16 1856 64 2 1 1 0
4677 1728 16 2112 64 1 1 1 0
4678 1728 16 2176 64 1 1 1 0
4679 1728 16 2240 64 1 1 1 0
4680 1728 16 2304 64 4 1 1 0
4681 1728 16 2368 64 4 1 1 0
4682 1728 16 2432 64 4 1 1 0
4683 1728 16 2496 64 1 1 1 0
4684 1728 16 2560 64 4 1 1 0
4688 1744 16 64 64 2 1 1 0
4689 1744 16 128 64 3 1 1 0
4690 1744 16 192 64 1 1 1 0
4692 1744 16 320 64 2 1 1 0
4694 1744 16 448 64 2 1 1 0
4695 1744 16 512 64 1 1 1 0
4696 1744 16 576 64 1 1 1 0
4697 1744 16 640 64 1 1 1 0
4698 1744 16 704 64 1 1 1 0
4700 1744 16 832 64 1 1 1 0
4701 1744 16 896 64 1 1 1 0
4704 1744 16 1088 64 2 1 1 0
4705 1744 16 1152 64 1 1 1 0
4706 1744 16 1216 64 1 1 1 0
4707 1744 16 1280 64 3 1 1 0
4708 1744 16 1344 64 16 1 1 0
4709 1744 16 1408 64 1 1 1 0
4710 1744 16 1472 64 2 1 1 0
4711 1744 16 1536 64 1 1 1 0
4712 1744 16 1600 64 2 1 1 0
4713 1744 16 1664 64 2 1 1 0
4714 1744 16 1728 64 10 1 1 0
4725 1744 16 2432 64 3 1 1 0
4727 1744 16 2560 64 2 1 1 0
4728 1744 16 2624 64 1 1 1 0
4730 1760 16 0 64 1 1 1 0
4731 1760 16 64 64 4 1 1 0
4732 1760 16 128 64 2 1 1 0
4733 1760 16 192 64 1 1 1 0
4734 1760 16 256 64 5 1 1 0
4735 1760 16 320 64 1 1 1 0
4736 1760 16 384 64 2 1 1 0
4737 1760 16 448 64 4 1 1 0
4738 1760 16 512 64 1 1 1 0
4739 1760 16 576 64 3 1 1 0
4741 1760 16 704 64 1 1 1 0
4742 1760 16 768 64 3 1 1 0
4743 1760 16 832 64 1 1 1 0
4746 1760 16 1024 64 2 1 1 0
4747 1760 16 1088 64 1 1 1 0
4748 1760 16 1152 64 1 1 1 0
4749 1760 16 1216 64 2 1 1 0
4751 1760 16 1344 64 7 1 1 0
4753 1760 16 1472 64 2 1 1 0
4754 1760 16 1536 64 2 1 1 0
4755 1760 16 1600 64 9 1 1 0
4756 1760 16 1664 64 4 1 1 0
4757 1760 16 1728 64 11 1 1 0
4758 1760 16 1792 64 1 1 1 0
4761 1760 16 1984 64 1 1 1 0
4762 1760 16 2048 64 1 1 1 0
4763 1760 16 2112 64 1 1 1 0
4766 1760 16 2304 64 1 1 1 0
4768 1760 16 2432 64 1 1 1 0
4773 1776 16 0 64 2 1 1 0
4774 1776 16 64 64 5 1 1 0
4775 1776 16 128 64 5 1 1 0
4777 1776 16 256 64 5 1 1 0
4778 1776 16 320 64 3 1 1 0
4779 1776 16 384 64 3 1 1 0
4780 1776 16 448 64 2 1 1 0
4783 1776 16 640 64 1 1 1 0
4785 1776 16 768 64 1 1 1 0
4788 1776 16 960 64 4 1 1 0
4789 1776 16 1024 64 1 1 1 0
4791 1776 16 1152 64 1 1 1 0
4793 1776 16 1280 64 2 1 1 0
4794 1776 16 1344 64 1 1 1 0
4796 1776 16 1472 64 2 1 1 0
4797 1776 16 1536 64 3 1 1 0
4798 1776 16 1600 64 20 1 1 0
4800 1776 16 1728 64 6 1 1 0
4801 1776 16 1792 64 2 1 1 0
4804 1776 16 1984 64 5 1 1 0
4805 1776 16 2048 64 3 1 1 0
4806 1776 16 2112 64 2 1 1 0
4809 1776 16 2304 64 4 1 1 0
4817 1792 16 64 64 2 1 1 0
4818 1792 16 128 64 1 1 1 0
4820 1792 16 256 64 6 1 1 0
4821 1792 16 320 64 2 1 1 0
4822 1792 16 384 64 2 1 1 0
4823 1792 16 448 64 4 1 1 0
4824 1792 16 512 64 1 1 1 0
4825 1792 16 576 64 1 1 1 0
4826 1792 16 640 64 1 1 1 0
4828 1792 16 768 64 4 1 1 0
4829 1792 16 832 64 1 1 1 0
4830 1792 16 896 64 1 1 1 0
4831 1792 16 960 64 3 1 1 0
4832 1792 16 1024 64 10 1 1 0
4836 1792 16 1280 64 1 1 1 0
4837 1792 16 1344 64 1 1 1 0
4838 1792 16 1408 64 1 1 1 0
4839 1792 16 1472 64 1 1 1 0
4840 1792 16 1536 64 2 1 1 0
4841 1792 16 1600 64 1 1 1 0
4842 1792 16 1664 64 1 1 1 0
4843 1792 16 1728 64 2 1 1 0
4844 1792 16 1792 64 7 1 1 0
4847 1792 16 1984 64 1 1 1 0
4848 1792 16 2048 64 2 1 1 0
4850 1792 16 2176 64 1 1 1 0
4851 1792 16 2240 64 2 1 1 0
4854 1792 16 2432 64 4 1 1 0
4859 1808 16 0 64 2 1 1 0
4862 1808 16 192 64 2 1 1 0
4863 1808 16 256 64 2 1 1 0
4864 1808 16 320 64 1 1 1 0
4866 1808 16 448 64 5 1 1 0
4867 1808 16 512 64 2 1 1 0
4868 1808 16 576 64 5 1 1 0
4870 1808 16 704 64 5 1 1 0
4871 1808 16 768 64 3 1 1 0
4872 1808 16 832 64 1 1 1 0
4874 1808 16 960 64 4 1 1 0
4875 1808 16 1024 64 1 1 1 0
4876 1808 16 1088 64 4 1 1 0
4879 1808 16 1280 64 2 1 1 0
4880 1808 16 1344 64 1 1 1 0
4881 1808 16 1408 64 1 1 1 0
4883 1808 16 1536 64 3 1 1 0
4885 1808 16 1664 64 1 1 1 0
4886 1808 16 1728 64 1 1 1 0
4887 1808 16 1792 64 33 1 1 0
4888 1808 16 1856 64 2 1 1 0
4889 1808 16 1920 64 2 1 1 0
4890 1808 16 1984 64 2 1 1 0
4895 1808 16 2304 64 2 1 1 0
4898 1808 16 2496 64 1 1 1 0
4902 1824 16 0 64 1 1 1 0
4903 1824 16 64 64 2 1 1 0
4904 1824 16 128 64 1 1 1 0
4905 1824 16 192 64 1 1 1 0
4906 1824 16 256 64 1 1 1 0
4907 1824 16 320 64 2 1 1 0
4908 1824 16 384 64 1 1 1 0
4909 1824 16 448 64 4 1 1 0
4912 1824 16 640 64 2 1 1 0
4914 1824 16 768 64 3 1 1 0
4915 1824 16 832 64 3 1 1 0
4916 1824 16 896 64 3 1 1 0
4917 1824 16 960 64 2 1 1 0
4918 1824 16 1024 64 3 1 1 0
4920 1824 16 1152 64 4 1 1 0
4921 1824 16 1216 64 1 1 1 0
4922 1824 16 1280 64 1 1 1 0
4924 1824 16 1408 64 7 1 1 0
4925 1824 16 1472 64 1 1 1 0
4926 1824 16 1536 64 1 1 1 0
4927 1824 16 1600 64 1 1 1 0
4929 1824 16 1728 64 1 1 1 0
4930 1824 16 1792 64 12 1 1 0
4931 1824 16 1856 64 1 1 1 0
4933 1824 16 1984 64 1 1 1 0
4935 1824 16 2112 64 2 1 1 0
4936 1824 16 2176 64 2 1 1 0
4938 1824 16 2304 64 1 1 1 0
4939 1824 16 2368 64 1 1 1 0
4940 1824 16 2432 64 1 1 1 0
4945 1840 16 0 64 2 1 1 0
4946 1840 16 64 64 3 1 1 0
4950 1840 16 320 64 1 1 1 0
4951 1840 16 384 64 6 1 1 0
4955 1840 16 640 64 2 1 1 0
4956 1840 16 704 64 2 1 1 0
4957 1840 16 768 64 1 1 1 0
4958 1840 16 832 64 2 1 1 0
4960 1840 16 960 64 12 1 1 0
4963 1840 16 1152 64 2 1 1 0
4964 1840 16 1216 64 2 1 1 0
4966 1840 16 1344 64 2 1 1 0
4968 1840 16 1472 64 1 1 1 0
4969 1840 16 1536 64 1 1 1 0
4970 1840 16 1600 64 4 1 1 0
4971 1840 16 1664 64 5 1 1 0
4974 1840 16 1856 64 3 1 1 0
4975 1840 16 1920 64 2 1 1 0
4976 1840 16 1984 64 1 1 1 0
4977 1840 16 2048 64 2 1 1 0
4978 1840 16 2112 64 1 1 1 0
4980 1840 16 2240 64 2 1 1 0
4981 1840 16 2304 64 1 1 1 0
4982 1840 16 2368 64 2 1 1 0
4983 1840 16 2432 64 1 1 1 0
4988 1856 16 0 64 1 1 1 0
4989 1856 16 64 64 1 1 1 0
4990 1856 16 128 64 1 1 1 0
4991 1856 16 192 64 6 1 1 0
